old_url,native_url,match_via,nid,source_file,status,notes
/node/14822,/history-content/website-reviews/african-american-experience-in-ohio-from-the-ohio-historical-society/,node,14822,history-content/website-reviews/african-american-experience-in-ohio-from-the-ohio-historical-society.md,matched,
/node/14825,/history-content/website-reviews/performing-arts-in-america-1875-1923/,node,14825,history-content/website-reviews/performing-arts-in-america-1875-1923.md,matched,
/node/14826,/history-content/website-reviews/eugenics-archive/,node,14826,history-content/website-reviews/eugenics-archive.md,matched,
/node/14827,/history-content/website-reviews/the-history-of-social-security/,node,14827,history-content/website-reviews/the-history-of-social-security.md,matched,
/node/14828,/history-content/website-reviews/william-p-gottlieb-photographs-from-the-golden-age-of-jazz/,node,14828,history-content/website-reviews/william-p-gottlieb-photographs-from-the-golden-age-of-jazz.md,matched,
/node/14829,/history-content/website-reviews/profiles-in-science/,node,14829,history-content/website-reviews/profiles-in-science.md,matched,
/node/14830,/history-content/website-reviews/rutgers-oral-history-archives/,node,14830,history-content/website-reviews/rutgers-oral-history-archives.md,matched,
/node/14831,/history-content/website-reviews/gulf-war/,node,14831,history-content/website-reviews/gulf-war.md,matched,
/node/14832,/history-content/website-reviews/african-american-women-writers-of-the-19th-century/,node,14832,history-content/website-reviews/african-american-women-writers-of-the-19th-century.md,matched,
/node/14833,/history-content/website-reviews/alexander-graham-bell-family-papers/,node,14833,history-content/website-reviews/alexander-graham-bell-family-papers.md,matched,
/node/14834,/history-content/website-reviews/african-american-perspectives-pamphlets-from-1818-1907/,node,14834,history-content/website-reviews/african-american-perspectives-pamphlets-from-1818-1907.md,matched,
/node/14835,/history-content/website-reviews/dime-novels-and-penny-dreadfuls/,node,14835,history-content/website-reviews/dime-novels-and-penny-dreadfuls.md,matched,
/node/14836,/history-content/website-reviews/history-of-the-american-west-1860-1920/,node,14836,history-content/website-reviews/history-of-the-american-west-1860-1920.md,matched,
/node/14837,/history-content/website-reviews/the-jack-london-online-collection/,node,14837,history-content/website-reviews/the-jack-london-online-collection.md,matched,
/node/14838,/history-content/website-reviews/time-archive-1923-to-present/,node,14838,history-content/website-reviews/time-archive-1923-to-present.md,matched,
/node/14839,/history-content/website-reviews/dynamics-of-idealism-volunteers-for-civil-rights-1965-1982/,node,14839,history-content/website-reviews/dynamics-of-idealism-volunteers-for-civil-rights-1965-1982.md,matched,
/node/14840,/history-content/website-reviews/cwihp-cold-war-international-history-project/,node,14840,history-content/website-reviews/cwihp-cold-war-international-history-project.md,matched,
/node/14841,/history-content/website-reviews/literature-and-culture-of-the-american-1950s/,node,14841,history-content/website-reviews/literature-and-culture-of-the-american-1950s.md,matched,
/node/14842,/history-content/website-reviews/inter-university-consortium-for-political-and-social-research/,node,14842,history-content/website-reviews/inter-university-consortium-for-political-and-social-research.md,matched,
/node/14843,/history-content/website-reviews/centennial-exhibition-philadelphia-1876/,node,14843,history-content/website-reviews/centennial-exhibition-philadelphia-1876.md,matched,
/node/14844,/history-content/website-reviews/indian-peoples-of-the-northern-great-plains/,node,14844,history-content/website-reviews/indian-peoples-of-the-northern-great-plains.md,matched,
/node/14845,/history-content/website-reviews/american-environmental-photographs-1891-1936/,node,14845,history-content/website-reviews/american-environmental-photographs-1891-1936.md,matched,
/node/14846,/history-content/website-reviews/prosperity-and-thrift-coolidge-era-and-the-consumer-economy/,node,14846,history-content/website-reviews/prosperity-and-thrift-coolidge-era-and-the-consumer-economy.md,matched,
/node/14847,/history-content/website-reviews/emergence-of-advertising-in-america-1850-1920/,node,14847,history-content/website-reviews/emergence-of-advertising-in-america-1850-1920.md,matched,
/node/14848,/history-content/website-reviews/lyndon-baines-johnson-library-and-museum/,node,14848,history-content/website-reviews/lyndon-baines-johnson-library-and-museum.md,matched,
/node/14865,/page/about-the-project/,node,14865,page/about-the-project.md,matched,
/node/14869,/page/staff/,node,14869,page/staff.md,matched,
/node/14870,/page/technical-working-group/,node,14870,page/technical-working-group.md,matched,
/node/14871,/page/partners/,node,14871,page/partners.md,matched,
/node/14872,/page/nhec-contributors/,node,14872,page/nhec-contributors.md,matched,
/node/14873,/blog/pbs-television-specials-celebrate-african-american-lives/,node,14873,blog/pbs-television-specials-celebrate-african-american-lives.md,matched,
/node/14877,/blog/my-friend-flickr-a-match-made-in-photo-heaven/,node,14877,blog/my-friend-flickr-a-match-made-in-photo-heaven.md,matched,
/node/14882,/blog/secrets-of-the-us-history-advanced-placement-exam/,node,14882,blog/secrets-of-the-us-history-advanced-placement-exam.md,matched,
/node/14883,/blog/picturing-america-program-unveiled-at-white-house/,node,14883,blog/picturing-america-program-unveiled-at-white-house.md,matched,
/node/14896,/blog/history-and-art-george-washington-goes-back-to-school/,node,14896,blog/history-and-art-george-washington-goes-back-to-school.md,matched,
/node/14898,/blog/learn-outloud-podcasts-for-teachers-and-students/,node,14898,blog/learn-outloud-podcasts-for-teachers-and-students.md,matched,
/node/14912,/blog/march-is-womens-history-month/,node,14912,blog/march-is-womens-history-month.md,matched,
/node/14914,/blog/national-history-day-exhibiting-excellence/,node,14914,blog/national-history-day-exhibiting-excellence.md,matched,
/node/14917,/blog/technology-in-the-classroom-wikis/,node,14917,blog/technology-in-the-classroom-wikis.md,matched,
/node/14943,/blog/womens-history-month-historians-in-the-news/,node,14943,blog/womens-history-month-historians-in-the-news.md,matched,
/node/14946,/best-practices/examples-of-historical-thinking/an-introduction-to-historical-thinking-and-reading/,node,14946,best-practices/examples-of-historical-thinking/an-introduction-to-historical-thinking-and-reading.md,matched,
/node/14947,/best-practices/teaching-in-action/historical-context-and-roleplaying/,node,14947,best-practices/teaching-in-action/historical-context-and-roleplaying.md,matched,
/node/14958,/teaching-materials/ask-a-master-teacher/using-document-based-questions-with-struggling-readers/,node,14958,teaching-materials/ask-a-master-teacher/using-document-based-questions-with-struggling-readers.md,matched,
/node/15765,/best-practices/examples-of-historical-thinking/sourcing-a-primary-document/,node,15765,best-practices/examples-of-historical-thinking/sourcing-a-primary-document.md,matched,
/node/15772,/best-practices/teaching-in-action/using-maps-as-primary-sources/,node,15772,best-practices/teaching-in-action/using-maps-as-primary-sources.md,matched,
/node/15990,/blog/public-broadcasting-reports-on-education/,node,15990,blog/public-broadcasting-reports-on-education.md,matched,
/node/19068,/blog/were-listening-to/,node,19068,blog/were-listening-to.md,matched,
/node/19079,/best-practices/using-primary-sources/primary-sources-what-are-they/,node,19079,best-practices/using-primary-sources/primary-sources-what-are-they.md,matched,
/node/19080,/best-practices/using-primary-sources/secondary-sources-what-are-they/,node,19080,best-practices/using-primary-sources/secondary-sources-what-are-they.md,matched,
/node/19085,/blog/architecture-as-a-primary-source-in-the-classroom/,node,19085,blog/architecture-as-a-primary-source-in-the-classroom.md,matched,
/node/19086,/history-content/website-reviews/digital-vaults/,node,19086,history-content/website-reviews/digital-vaults.md,matched,
/node/19087,/history-content/website-reviews/picturing-america/,node,19087,history-content/website-reviews/picturing-america.md,matched,
/node/19122,/blog/american-civil-war-center-at-historic-tredegar-launches-education-web-companion/,node,19122,blog/american-civil-war-center-at-historic-tredegar-launches-education-web-companion.md,matched,
/node/19123,/blog/chronicling-america-newspaper-site-adds-more-pages-features/,node,19123,blog/chronicling-america-newspaper-site-adds-more-pages-features.md,matched,
/node/19126,/blog/adams-family-papers-letters-behind-an-hbo-miniseries/,node,19126,blog/adams-family-papers-letters-behind-an-hbo-miniseries.md,matched,
/node/19142,/blog/us-department-of-education-announces-teaching-american-history-grant-awards/,node,19142,blog/us-department-of-education-announces-teaching-american-history-grant-awards.md,matched,
/node/19183,/history-content/national-resources/library-of-congress/,node,19183,history-content/national-resources/library-of-congress.md,matched,
/node/19184,/history-content/national-resources/national-archives-and-records-administration/,node,19184,history-content/national-resources/national-archives-and-records-administration.md,matched,
/node/19185,/history-content/national-resources/preserve-america/,node,19185,history-content/national-resources/preserve-america.md,matched,
/node/19186,/history-content/national-resources/national-park-service/,node,19186,history-content/national-resources/national-park-service.md,matched,
/node/19187,/history-content/national-resources/military-history/,node,19187,history-content/national-resources/military-history.md,matched,
/node/19188,/history-content/national-resources/smithsonian/,node,19188,history-content/national-resources/smithsonian.md,matched,
/node/19189,/history-content/national-resources/us-holocaust-memorial-museum/,node,19189,history-content/national-resources/us-holocaust-memorial-museum.md,matched,
/node/19191,/history-content/national-resources/federal-judicial-center/,node,19191,history-content/national-resources/federal-judicial-center.md,matched,
/node/19195,/history-content/national-resources/us-senate-historical-office/,node,19195,history-content/national-resources/us-senate-historical-office.md,matched,
/node/19197,/history-content/national-resources/presidents-of-the-united-states/,node,19197,history-content/national-resources/presidents-of-the-united-states.md,matched,
/node/19198,/history-content/national-resources/federal-resources-for-educational-excellence/,node,19198,history-content/national-resources/federal-resources-for-educational-excellence.md,matched,
/node/19199,/history-content/national-resources/national-endowment-for-the-humanities/,node,19199,history-content/national-resources/national-endowment-for-the-humanities.md,matched,
/node/19200,/history-content/national-resources/national-oceanic-and-atmospheric-administration/,node,19200,history-content/national-resources/national-oceanic-and-atmospheric-administration.md,matched,
/node/19201,/history-content/national-resources/us-department-of-education/,node,19201,history-content/national-resources/us-department-of-education.md,matched,
/node/19225,/history-content/website-reviews/national-register-of-historic-places-travel-itineraries/,node,19225,history-content/website-reviews/national-register-of-historic-places-travel-itineraries.md,matched,
/node/19227,/history-content/ask-a-historian/join-or-die/,node,19227,history-content/ask-a-historian/join-or-die.md,matched,
/node/19228,/history-content/national-resources/us-house-of-representatives-office-of-the-clerk/,node,19228,history-content/national-resources/us-house-of-representatives-office-of-the-clerk.md,matched,
/node/19230,/teaching-materials/lesson-plan-reviews/american-presidents/,node,19230,teaching-materials/lesson-plan-reviews/american-presidents.md,matched,
/node/19252,/teaching-materials/ask-a-master-teacher/challenging-gifted-10th-graders/,node,19252,teaching-materials/ask-a-master-teacher/challenging-gifted-10th-graders.md,matched,
/node/19262,/teaching-materials/lesson-plan-reviews/a-look-at-slavery-through-posters-and-broadsides/,node,19262,teaching-materials/lesson-plan-reviews/a-look-at-slavery-through-posters-and-broadsides.md,matched,
/node/19263,/history-content/ask-a-historian/menu-for-the-first-thanksgiving/,node,19263,history-content/ask-a-historian/menu-for-the-first-thanksgiving.md,matched,
/node/19266,/blog/teaching-about-memorial-day/,node,19266,blog/teaching-about-memorial-day.md,matched,
/node/19267,/blog/highlights-from-the-american-historical-association/,node,19267,blog/highlights-from-the-american-historical-association.md,matched,
/node/19268,/blog/especially-for-new-teachers/,node,19268,blog/especially-for-new-teachers.md,matched,
/node/19269,/blog/summer-surfing/,node,19269,blog/summer-surfing.md,matched,
/node/19270,/blog/a-history-institute-for-teachers/,node,19270,blog/a-history-institute-for-teachers.md,matched,
/node/19299,/blog/preserve-america-presidential-awards/,node,19299,blog/preserve-america-presidential-awards.md,matched,
/node/19348,/blog/journal-of-the-association-for-history-and-computing/,node,19348,blog/journal-of-the-association-for-history-and-computing.md,matched,
/node/19393,/teaching-materials/ask-a-master-teacher/teaching-with-lectures-and-documents/,node,19393,teaching-materials/ask-a-master-teacher/teaching-with-lectures-and-documents.md,matched,
/node/19423,/history-content/ask-a-historian/premonition-of-death/,node,19423,history-content/ask-a-historian/premonition-of-death.md,matched,
/node/19424,/history-content/ask-a-historian/the-reason-behind-the-stars-and-bars/,node,19424,history-content/ask-a-historian/the-reason-behind-the-stars-and-bars.md,matched,
/node/19429,/teaching-materials/lesson-plan-reviews/lewis-and-clark-same-place-different-perspectives/,node,19429,teaching-materials/lesson-plan-reviews/lewis-and-clark-same-place-different-perspectives.md,matched,
/node/19430,/teaching-materials/lesson-plan-reviews/opening-up-the-textbook-rosa-parks/,node,19430,teaching-materials/lesson-plan-reviews/opening-up-the-textbook-rosa-parks.md,matched,
/node/19433,/blog/dozens-of-distinctive-destinations/,node,19433,blog/dozens-of-distinctive-destinations.md,matched,
/node/19435,/best-practices/using-primary-sources/teaching-with-museum-collections/,node,19435,best-practices/using-primary-sources/teaching-with-museum-collections.md,matched,
/node/19436,/history-content/ask-a-historian/quantity-of-soldiersnot-quality-of-their-aimwon-battles/,node,19436,history-content/ask-a-historian/quantity-of-soldiersnot-quality-of-their-aimwon-battles.md,matched,
/node/19438,/best-practices/teaching-with-textbooks/opening-up-the-textbook/,node,19438,best-practices/teaching-with-textbooks/opening-up-the-textbook.md,matched,
/node/19439,/best-practices/teaching-with-textbooks/the-grammar-of-history-textbooks-part-i-language-analysis/,node,19439,best-practices/teaching-with-textbooks/the-grammar-of-history-textbooks-part-i-language-analysis.md,matched,
/node/19442,/history-content/ask-a-historian/court-packing-controversies/,node,19442,history-content/ask-a-historian/court-packing-controversies.md,matched,
/node/19444,/best-practices/examples-of-historical-thinking/seeing-and-engaging-in-historical-thinking-a-tutorial/,node,19444,best-practices/examples-of-historical-thinking/seeing-and-engaging-in-historical-thinking-a-tutorial.md,matched,
/node/19447,/teaching-materials/ask-a-master-teacher/teaching-the-homebound-or-hospitalized/,node,19447,teaching-materials/ask-a-master-teacher/teaching-the-homebound-or-hospitalized.md,matched,
/node/19448,/teaching-materials/ask-a-master-teacher/bridging-the-language-barrier/,node,19448,teaching-materials/ask-a-master-teacher/bridging-the-language-barrier.md,matched,
/node/19449,/blog/thinking-like-a-historian-rethinking-history-instruction/,node,19449,blog/thinking-like-a-historian-rethinking-history-instruction.md,matched,
/node/19472,/blog/schools-and-social-networking-tools/,node,19472,blog/schools-and-social-networking-tools.md,matched,
